name	chr	start	end	count	sum	min	max	mean	median	std	avg_exon_mappabbility	link
anchTM_000001565100	chrX	13378508	13378580	1	2.0	0.0277777777777777	0.0277777777777777	0.0277777777777777	0.0277777777777777		0.5983611111943092	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13378508-13378580
anchTM_000001565103	chrX	13378509	13378580	1	2.0	0.028169014084507	0.028169014084507	0.028169014084507	0.028169014084507		0.5950563380520948	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13378509-13378580
anchTM_000001565108	chrX	13378513	13378580	1	2.0	0.0298507462686567	0.0298507462686567	0.0298507462686567	0.0298507462686567		0.5808507460378	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A13378513-13378580
anchTM_000001606294	chrX	140506245	140506407	1	2.0	0.0123456790123456	0.0123456790123456	0.0123456790123456	0.0123456790123456		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A140506245-140506407
anchTM_000001571425	chrX	39042532	39064377	3	2.0	0.0	0.0256410256410256	0.008547008547008532	0.0	0.014803853056144227	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A39042532-39064377
anchTM_000001611242	chrX	153988733	153999913	3	2.0	0.0	0.009090909090909	0.003030303030303	0.0	0.005248638810814728	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153988733-153999913
anchTM_000001611243	chrX	153999670	153999920	1	2.0	0.008	0.008	0.008	0.008		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153999670-153999920
anchTM_000001610988	chrX	153845038	153845237	1	2.0	0.0100502512562814	0.0100502512562814	0.0100502512562814	0.0100502512562814		0.9396984924623116	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A153845038-153845237
anchTM_000001595950	chrX	103395711	103396592	2	2.0	0.0	0.0130718954248366	0.0065359477124183	0.0065359477124183	0.009243225897863366	0.8509803921568628	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A103395711-103396592
anchTM_000001566965	chrX	18358648	18358886	1	2.0	0.0084033613445378	0.0084033613445378	0.0084033613445378	0.0084033613445378		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A18358648-18358886
anchTM_000001612582	chrX	154405141	154405278	1	2.0	0.0145985401459854	0.0145985401459854	0.0145985401459854	0.0145985401459854		0.978788320165481	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A154405141-154405278
anchTM_000001612849	chrX	154405232	154405278	1	2.0	0.0434782608695652	0.0434782608695652	0.0434782608695652	0.0434782608695652		0.9738260857436968	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A154405232-154405278
anchTM_000001566968	chrX	18358648	18358886	1	2.0	0.0084033613445378	0.0084033613445378	0.0084033613445378	0.0084033613445378		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A18358648-18358886
anchTM_000001570367	chrX	30679246	30679312	1	2.0	0.0303030303030303	0.0303030303030303	0.0303030303030303	0.0303030303030303		0.5277878785449447	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A30679246-30679312
anchTM_000001570362	chrX	30679246	30679312	1	2.0	0.0303030303030303	0.0303030303030303	0.0303030303030303	0.0303030303030303		0.5277878785449447	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A30679246-30679312
anchTM_000001613060	chrX	154405232	154405278	1	2.0	0.0434782608695652	0.0434782608695652	0.0434782608695652	0.0434782608695652		0.9738260857436968	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A154405232-154405278
anchTM_000001570266	chrX	30695492	30695576	1	2.0	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A30695492-30695576
anchTM_000001563505	chrX	5466489	5475240	2	2.0	0.0151515151515151	0.0181818181818181	0.0166666666666666	0.0166666666666666	0.002142747821777396	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A5466489-5475240
anchTM_000001612574	chrX	154405174	154405278	1	2.0	0.0192307692307692	0.0192307692307692	0.0192307692307692	0.0192307692307692		0.9884230763866352	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A154405174-154405278
anchTM_000001612558	chrX	154405205	154405278	1	2.0	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.0273972602739726		0.9835068485508226	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A154405205-154405278
anchTM_000001595949	chrX	103395711	103395784	1	2.0	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.0273972602739726		0.7945205479452054	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A103395711-103395784
anchTM_000001579401	chrX	51457717	51457832	1	2.0	0.017391304347826	0.017391304347826	0.017391304347826	0.017391304347826		0.5163130432691263	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A51457717-51457832
anchTM_000001612573	chrX	154405198	154405278	1	2.0	0.025	0.025	0.025	0.025		0.9849499993026256	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A154405198-154405278
anchTM_000001602536	chrX	129632114	129632354	1	2.0	0.0083333333333333	0.0083333333333333	0.0083333333333333	0.0083333333333333		0.8405875004827976	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A129632114-129632354
anchTM_000001570745	chrX	34148169	34148351	1	2.0	0.0109890109890109	0.0109890109890109	0.0109890109890109	0.0109890109890109		0.9073516474320338	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A34148169-34148351
anchTM_000001602534	chrX	129632114	129632354	1	2.0	0.0083333333333333	0.0083333333333333	0.0083333333333333	0.0083333333333333		0.8405875004827976	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A129632114-129632354
anchTM_000001601827	chrX	120670282	120752776	2	2.0	0.0072463768115942	0.0129870129870129	0.01011669489930355	0.01011669489930355	0.004059242767963369	0.968383116381509	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A120670282-120752776
anchTM_000001584183	chrX	69084100	69084512	2	2.0	0.0055555555555555	0.0104166666666666	0.00798611111111105	0.00798611111111105	0.0034373246307679317	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084100-69084512
anchTM_000001584182	chrX	69083686	69084487	3	2.0	0.0	0.0062111801242236	0.003922245226593034	0.0055555555555555	0.003412545473236831	0.9792857144189918	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69083686-69084487
anchTM_000001584180	chrX	69084100	69084543	2	2.0	0.0055555555555555	0.0078740157480314	0.00671478565179345	0.00671478565179345	0.0016393989240107776	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084100-69084543
anchTM_000001584171	chrX	69084100	69084532	2	2.0	0.0055555555555555	0.0086206896551724	0.0070881226053639505	0.0070881226053639505	0.002167377107085232	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084100-69084532
anchTM_000001584165	chrX	69084100	69084507	2	2.0	0.0055555555555555	0.0105263157894736	0.00804093567251455	0.00804093567251455	0.003514858269055918	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084100-69084507
anchTM_000001584163	chrX	69084100	69084505	2	2.0	0.0051282051282051	0.0112359550561797	0.0081820800921924	0.0081820800921924	0.0043188313918624864	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084100-69084505
anchTM_000001584187	chrX	69084100	69084497	2	2.0	0.0055555555555555	0.0123456790123456	0.00895061728395055	0.00895061728395055	0.004801342341390121	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084100-69084497
anchTM_000001584162	chrX	69084133	69084497	2	2.0	0.0068027210884353	0.0123456790123456	0.00957420005039045	0.00957420005039045	0.0039194631358286805	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084133-69084497
anchTM_000001584158	chrX	69084100	69084572	2	2.0	0.0055555555555555	0.0064102564102564	0.0059829059829059495	0.0059829059829059495	0.0006043647702449444	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084100-69084572
anchTM_000001584155	chrX	69083656	69084491	2	2.0	0.0052356020942408	0.0133333333333333	0.00928446771378705	0.00928446771378705	0.0057259606713884505	0.973808900692076	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69083656-69084491
anchTM_000001584152	chrX	69084100	69084532	2	2.0	0.0055555555555555	0.0086206896551724	0.0070881226053639505	0.0070881226053639505	0.002167377107085232	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084100-69084532
anchTM_000001598870	chrX	114409002	114461850	2	2.0	0.0079365079365079	0.0166666666666666	0.012301587301587251	0.012301587301587251	0.006173154438930155	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A114409002-114461850
anchTM_000001584145	chrX	69080746	69084487	4	2.0	0.0	0.0068027210884353	0.0030164697457930253	0.0026315789473684	0.0035393731235363376	0.9763269231340589	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69080746-69084487
anchTM_000001584144	chrX	69080336	69082797	4	2.0	0.0	0.0097087378640776	0.004127864738128225	0.00340136054421765	0.004911874589037157	0.9763269231340589	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69080336-69082797
anchTM_000001584159	chrX	69084100	69084497	2	2.0	0.0049261083743842	0.0123456790123456	0.0086358936933649	0.0086358936933649	0.005246428711595104	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084100-69084497
anchTM_000001584189	chrX	69083686	69084487	3	2.0	0.0	0.0062111801242236	0.003922245226593034	0.0055555555555555	0.003412545473236831	0.9792857144189918	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69083686-69084487
anchTM_000001584203	chrX	69104974	69136141	3	2.0	0.0	0.0222222222222222	0.0074074074074074	0.0	0.012830005981991669	0.9920039921701549	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69104974-69136141
anchTM_000001584204	chrX	69104974	69136159	3	2.0	0.0	0.0087336244541484	0.0029112081513828	0.0	0.005042360429603677	0.992781982121167	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69104974-69136159
anchTM_000001600106	chrX	119503331	119503515	1	2.0	0.0108695652173913	0.0108695652173913	0.0108695652173913	0.0108695652173913		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A119503331-119503515
anchTM_000001599640	chrX	119254757	119273135	2	2.0	0.0	0.019047619047619	0.0095238095238095	0.0095238095238095	0.013468700594029444	0.9428666665440514	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A119254757-119273135
anchTM_000001582195	chrX	55951626	55951729	1	2.0	0.0194174757281553	0.0194174757281553	0.0194174757281553	0.0194174757281553		0.9979611652568706	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A55951626-55951729
anchTM_000001584139	chrX	69080746	69084525	3	2.0	0.0	0.0091743119266055	0.005325677671680267	0.0068027210884353	0.004762167864838294	0.9684358975120785	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69080746-69084525
anchTM_000001584136	chrX	69081424	69082797	2	2.0	0.0068027210884353	0.0097087378640776	0.00825572947625645	0.00825572947625645	0.0020548641682985353	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69081424-69082797
anchTM_000001574531	chrX	47322118	47322683	2	2.0	0.0	0.0109289617486338	0.0054644808743169	0.0054644808743169	0.007727942963787348	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A47322118-47322683
anchTM_000001584062	chrX	69062205	69084522	3	2.0	0.0	0.0094339622641509	0.005412227784195399	0.0068027210884353	0.004868266089914128	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69062205-69084522
anchTM_000001564053	chrX	9352064	9352142	1	2.0	0.0256410256410256	0.0256410256410256	0.0256410256410256	0.0256410256410256		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A9352064-9352142
anchTM_000001584102	chrX	69080746	69084532	3	2.0	0.0	0.0086206896551724	0.0051411369145359	0.0068027210884353	0.004544196189417202	0.9684358975120785	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69080746-69084532
anchTM_000001584099	chrX	69080746	69084534	3	2.0	0.0	0.0084745762711864	0.005092432453207234	0.0068027210884353	0.004488699829113282	0.9684358975120785	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69080746-69084534
anchTM_000001584093	chrX	69080746	69084532	3	2.0	0.0	0.0086206896551724	0.004943956593132	0.0062111801242236	0.004447860625178503	0.9411833335585723	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69080746-69084532
anchTM_000001578414	chrX	49080894	49080963	1	2.0	0.0289855072463768	0.0289855072463768	0.0289855072463768	0.0289855072463768		0.5091594189837358	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A49080894-49080963
anchTM_000001584089	chrX	69084100	69084568	2	2.0	0.0055555555555555	0.006578947368421	0.006067251461988251	0.006067251461988251	0.000723647290687989	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084100-69084568
anchTM_000001583047	chrX	57129744	57129990	1	2.0	0.008130081300813	0.008130081300813	0.008130081300813	0.008130081300813		0.975609756097561	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A57129744-57129990
anchTM_000001563959	chrX	8439013	8439980	2	2.0	0.0	0.0130718954248366	0.0065359477124183	0.0065359477124183	0.009243225897863366	0.948171052885683	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A8439013-8439980
anchTM_000001576497	chrX	48835667	48847834	2	2.0	0.0058479532163742	0.0077519379844961	0.0067999456004351495	0.0067999456004351495	0.0013463205408148918	0.997926900609892	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A48835667-48847834
anchTM_000001563960	chrX	8439813	8439980	1	2.0	0.0119760479041916	0.0119760479041916	0.0119760479041916	0.0119760479041916		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A8439813-8439980
anchTM_000001574530	chrX	47322117	47322700	2	2.0	0.0	0.0103092783505154	0.0051546391752577	0.0051546391752577	0.007289760630789104	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A47322117-47322700
anchTM_000001582143	chrX	56124537	56124792	1	2.0	0.0078431372549019	0.0078431372549019	0.0078431372549019	0.0078431372549019		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A56124537-56124792
anchTM_000001574528	chrX	47322115	47322690	2	2.0	0.0	0.010204081632653	0.0051020408163265	0.0051020408163265	0.007215375318230033	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A47322115-47322690
anchTM_000001584113	chrX	69084100	69084586	2	2.0	0.0055555555555555	0.0058823529411764	0.00571895424836595	0.00571895424836595	0.00023108064744657353	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69084100-69084586
anchTM_000001599388	chrX	118715272	118717865	2	2.0	0.0052910052910052	0.0078740157480314	0.0065825105195183	0.0065825105195183	0.0018264642100389902	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A118715272-118717865
anchTM_000001584135	chrX	69081424	69082790	2	2.0	0.005813953488372	0.0104166666666666	0.0081153100775193	0.0081153100775193	0.003254609700228798	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69081424-69082790
anchTM_000001574526	chrX	47322111	47322743	2	2.0	0.0	0.01	0.005	0.005	0.007071067811865475	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A47322111-47322743
anchTM_000001584131	chrX	69080746	69084487	4	2.0	0.0	0.0068027210884353	0.00340136054421765	0.00340136054421765	0.003927552851630064	0.9763269231340589	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69080746-69084487
anchTM_000001584129	chrX	69080746	69084497	3	2.0	0.0	0.0123456790123456	0.006382800033593633	0.0068027210884353	0.006183542499101317	0.9684358975120785	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69080746-69084497
anchTM_000001584126	chrX	69080746	69084495	3	2.0	0.0	0.0126582278481012	0.0064869829788455	0.0068027210884353	0.00633501783572838	0.9684358975120785	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69080746-69084495
anchTM_000001584124	chrX	69080746	69084499	3	2.0	0.0	0.0120481927710843	0.005867916108879934	0.0055555555555555	0.006030167004217782	0.9684358975120785	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69080746-69084499
anchTM_000001564498	chrX	12821437	12821603	1	2.0	0.0120481927710843	0.0120481927710843	0.0120481927710843	0.0120481927710843		0.8692048195614872	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A12821437-12821603
anchTM_000001574527	chrX	47322115	47322681	2	2.0	0.0	0.010204081632653	0.0051020408163265	0.0051020408163265	0.007215375318230033	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A47322115-47322681
anchTM_000001582141	chrX	56124537	56124721	1	2.0	0.0108695652173913	0.0108695652173913	0.0108695652173913	0.0108695652173913		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A56124537-56124721
anchTM_000001584870	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001606288	chrX	140505193	140512656	3	2.0	0.0	0.0123456790123456	0.004115226337448533	0.0	0.007127781101106446	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A140505193-140512656
anchTM_000001584859	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001584864	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001584869	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001581987	chrX	55951626	55951729	1	2.0	0.0194174757281553	0.0194174757281553	0.0194174757281553	0.0194174757281553		0.9979611652568706	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A55951626-55951729
anchTM_000001563752	chrX	7238339	7252415	4	2.0	0.0	0.054054054054054	0.0135135135135135	0.0	0.027027027027027	0.8898861742340763	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A7238339-7252415
anchTM_000001581897	chrX	55951631	55951749	1	2.0	0.0169491525423728	0.0169491525423728	0.0169491525423728	0.0169491525423728		0.9914576279914984	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A55951631-55951749
anchTM_000001606314	chrX	140505814	140505869	1	2.0	0.0363636363636363	0.0363636363636363	0.0363636363636363	0.0363636363636363		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A140505814-140505869
anchTM_000001606328	chrX	140518717	140533520	3	2.0	0.0	0.0117647058823529	0.006546240543461433	0.0078740157480314	0.005993689712520189	0.9636056339237052	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A140518717-140533520
anchTM_000001584648	chrX	70165369	70165499	1	2.0	0.0153846153846153	0.0153846153846153	0.0153846153846153	0.0153846153846153		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70165369-70165499
anchTM_000001585500	chrX	71352710	71352919	1	2.0	0.0095693779904306	0.0095693779904306	0.0095693779904306	0.0095693779904306		0.9521148330286928	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A71352710-71352919
anchTM_000001582037	chrX	56124537	56124721	1	2.0	0.0108695652173913	0.0108695652173913	0.0108695652173913	0.0108695652173913		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A56124537-56124721
anchTM_000001606281	chrX	140505188	140506407	2	2.0	0.0	0.0123456790123456	0.0061728395061728	0.0061728395061728	0.008729713347982013	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A140505188-140506407
anchTM_000001571865	chrX	40360630	40396289	3	2.0	0.0	0.011049723756906	0.0036832412523020003	0.0	0.006379560985520683	0.8492794646596907	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A40360630-40396289
anchTM_000001606297	chrX	140506245	140512646	2	2.0	0.0	0.0123456790123456	0.0061728395061728	0.0061728395061728	0.008729713347982013	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A140506245-140512646
anchTM_000001584830	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001583948	chrX	68980551	69083357	5	2.0	0.0	0.0074626865671641	0.00285308153111988	0.0	0.0039137045714606215	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A68980551-69083357
anchTM_000001584832	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001584839	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001584840	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001584841	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001584842	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001606324	chrX	140511059	140518844	2	2.0	0.0053191489361702	0.0080645161290322	0.0066918325326012	0.0066918325326012	0.001941267758919797	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A140511059-140518844
anchTM_000001598603	chrX	111570431	111630988	3	2.0	0.0	0.0571428571428571	0.019047619047619032	0.0	0.03299144395369288	0.8589974746409089	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A111570431-111630988
anchTM_000001571864	chrX	40360623	40396289	2	2.0	0.0	0.0106382978723404	0.0053191489361702	0.0053191489361702	0.007522412565814317	0.9939734048031748	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A40360623-40396289
anchTM_000001606316	chrX	140506187	140508562	2	2.0	0.0	0.009090909090909	0.0045454545454545	0.0045454545454545	0.006428243465332186	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A140506187-140508562
anchTM_000001583984	chrX	68987540	69081571	3	2.0	0.0	0.0074626865671641	0.0047551358851998	0.0068027210884353	0.004131268155580632	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A68987540-69081571
anchTM_000001564158	chrX	10040497	10040628	1	2.0	0.015267175572519	0.015267175572519	0.015267175572519	0.015267175572519		0.8813969461062482	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A10040497-10040628
anchTM_000001584846	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001584850	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001584851	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001584853	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001584858	chrX	70431190	70431307	1	2.0	0.017094017094017	0.017094017094017	0.017094017094017	0.017094017094017		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A70431190-70431307
anchTM_000001606326	chrX	140518717	140544812	3	2.0	0.0	0.0078740157480314	0.0050938077184796	0.0074074074074074	0.004417531962591412	0.8844301072500085	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A140518717-140544812
anchTM_000001572653	chrX	42839655	42947055	4	3.0	0.0	0.0238095238095238	0.00595238095238095	0.0	0.0119047619047619	0.8384742061237966	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A42839655-42947055
anchTM_000001583943	chrX	68918706	69082841	3	3.0	0.0	0.0204081632653061	0.006802721088435367	0.0	0.011782658554890307	0.9987806562520886	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A68918706-69082841
anchTM_000001606282	chrX	140505188	140512656	3	3.0	0.0	0.0138248847926267	0.0046082949308755665	0.0	0.007981800956538589	1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A140505188-140512656
anchTM_000001602736	chrX	130170300	130170550	1	3.0	0.012	0.012	0.012	0.012		1.0	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A130170300-130170550
anchTM_000001584079	chrX	69080746	69084543	4	3.0	0.0	0.0078740157480314	0.004910187856952625	0.005883367839889551	0.003415811319164664	0.9607912089483027	https://gwips.ucc.ie/cgi-bin/hgTracks?db=hg38&position=chrX%3A69080746-69084543
